               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.045154,            0.014029,            0.018914,             0.60591,             0.54411,             0.56124,             0.26788,            0.046767,            0.008741,            0.020599,            0.004753,            0.004753,            0.004753
                 161,            0.044931,             0.01409,            0.018874,              0.6081,             0.54436,             0.56134,             0.26781,            0.046769,           0.0087421,            0.020612,             0.00472,             0.00472,             0.00472
                 162,            0.045121,            0.013936,            0.018863,             0.60624,             0.54455,             0.56158,             0.26801,            0.046775,           0.0087436,            0.020623,            0.004687,            0.004687,            0.004687
                 163,            0.045116,            0.014122,            0.018813,             0.60813,             0.54424,             0.56155,             0.26759,            0.046778,           0.0087453,            0.020631,            0.004654,            0.004654,            0.004654
                 164,            0.044788,            0.013971,            0.018716,             0.60653,             0.54458,             0.56136,             0.26731,             0.04679,           0.0087466,            0.020643,            0.004621,            0.004621,            0.004621
                 165,            0.044655,            0.013941,            0.018719,             0.60695,             0.54371,             0.56044,             0.26725,            0.046807,           0.0087475,            0.020656,            0.004588,            0.004588,            0.004588
                 166,            0.044658,            0.014053,            0.018672,             0.60222,             0.54761,             0.56112,             0.26747,            0.046814,           0.0087487,            0.020669,            0.004555,            0.004555,            0.004555
                 167,            0.044722,            0.013908,            0.018724,             0.60059,             0.54939,             0.56045,              0.2675,             0.04682,           0.0087501,            0.020674,            0.004522,            0.004522,            0.004522
                 168,            0.044528,             0.01398,             0.01865,             0.60482,             0.54488,              0.5595,             0.26737,            0.046833,           0.0087519,            0.020682,            0.004489,            0.004489,            0.004489
                 169,            0.044632,             0.01407,            0.018686,             0.60338,             0.54726,             0.56061,             0.26748,            0.046838,           0.0087544,             0.02069,            0.004456,            0.004456,            0.004456
                 170,             0.04432,            0.013883,            0.018643,             0.60371,             0.54773,             0.55961,             0.26711,            0.046852,           0.0087573,            0.020697,            0.004423,            0.004423,            0.004423
                 171,            0.044552,            0.013956,            0.018637,             0.60307,              0.5465,             0.55892,             0.26691,            0.046865,           0.0087595,            0.020704,             0.00439,             0.00439,             0.00439
                 172,            0.044311,            0.013915,             0.01864,             0.60005,             0.54837,              0.5591,             0.26674,            0.046877,           0.0087614,            0.020712,            0.004357,            0.004357,            0.004357
                 173,            0.044395,            0.013977,            0.018554,             0.60249,             0.54674,             0.55871,             0.26657,            0.046894,           0.0087642,            0.020716,            0.004324,            0.004324,            0.004324
                 174,            0.044272,            0.013828,            0.018627,              0.6033,             0.54614,             0.55842,             0.26675,            0.046906,           0.0087654,            0.020727,            0.004291,            0.004291,            0.004291
                 175,            0.044241,            0.013779,            0.018659,             0.60283,             0.54554,             0.55785,              0.2665,             0.04692,           0.0087686,            0.020737,            0.004258,            0.004258,            0.004258
                 176,            0.044292,            0.013848,            0.018631,             0.60548,             0.54501,             0.55745,             0.26649,            0.046934,           0.0087713,            0.020744,            0.004225,            0.004225,            0.004225
                 177,            0.044043,            0.013923,             0.01859,             0.60377,             0.54682,             0.55697,             0.26654,            0.046948,           0.0087732,            0.020748,            0.004192,            0.004192,            0.004192
                 178,            0.043956,            0.013705,            0.018523,             0.60274,              0.5471,             0.55793,             0.26647,            0.046951,           0.0087752,            0.020745,            0.004159,            0.004159,            0.004159
                 179,            0.043942,            0.013846,            0.018491,             0.60112,             0.54852,             0.55772,             0.26641,            0.046966,           0.0087785,            0.020751,            0.004126,            0.004126,            0.004126
                 180,            0.043957,            0.013741,            0.018585,             0.60398,             0.54706,             0.55753,             0.26642,            0.046977,           0.0087814,            0.020758,            0.004093,            0.004093,            0.004093
                 181,             0.04376,            0.013697,            0.018585,             0.60502,             0.54661,             0.55754,             0.26659,            0.046992,           0.0087825,            0.020766,             0.00406,             0.00406,             0.00406
                 182,            0.043702,            0.013708,             0.01847,              0.6057,             0.54616,             0.55713,              0.2666,            0.047005,           0.0087854,             0.02077,            0.004027,            0.004027,            0.004027
                 183,            0.043607,             0.01382,            0.018477,               0.603,             0.54778,             0.55689,             0.26644,            0.047022,           0.0087894,            0.020775,            0.003994,            0.003994,            0.003994
                 184,             0.04391,            0.013706,            0.018448,             0.60296,             0.54648,             0.55718,             0.26624,            0.047036,           0.0087919,            0.020786,            0.003961,            0.003961,            0.003961
                 185,            0.043683,            0.013679,            0.018479,             0.60255,             0.54794,              0.5567,             0.26636,            0.047049,           0.0087941,            0.020795,            0.003928,            0.003928,            0.003928
                 186,            0.043686,            0.013814,            0.018452,             0.60043,             0.54801,             0.55635,             0.26613,            0.047063,           0.0087976,            0.020807,            0.003895,            0.003895,            0.003895
                 187,            0.043355,            0.013846,            0.018324,             0.60091,             0.54799,             0.55639,             0.26647,            0.047074,           0.0088015,            0.020817,            0.003862,            0.003862,            0.003862
                 188,            0.043349,             0.01359,            0.018477,             0.59907,             0.54888,             0.55577,             0.26623,            0.047087,           0.0088053,            0.020828,            0.003829,            0.003829,            0.003829
                 189,            0.043395,            0.013675,            0.018212,             0.59909,             0.54997,             0.55641,             0.26602,            0.047097,           0.0088094,            0.020842,            0.003796,            0.003796,            0.003796
                 190,             0.04336,            0.013575,            0.018428,             0.59699,             0.54872,             0.55559,             0.26593,            0.047102,           0.0088126,            0.020856,            0.003763,            0.003763,            0.003763
                 191,            0.043355,            0.013731,            0.018415,             0.59735,             0.54671,             0.55514,             0.26579,            0.047116,           0.0088156,            0.020867,             0.00373,             0.00373,             0.00373
                 192,            0.043236,            0.013655,            0.018289,             0.59847,             0.54559,             0.55503,             0.26577,            0.047127,           0.0088194,            0.020879,            0.003697,            0.003697,            0.003697
                 193,            0.042871,             0.01345,            0.018267,             0.59959,             0.54501,             0.55539,              0.2655,            0.047138,           0.0088216,            0.020887,            0.003664,            0.003664,            0.003664
                 194,            0.043105,            0.013612,            0.018413,             0.60041,             0.54476,             0.55514,             0.26533,            0.047155,           0.0088266,            0.020893,            0.003631,            0.003631,            0.003631
                 195,            0.042749,            0.013454,            0.018339,             0.60323,             0.54332,             0.55508,             0.26495,            0.047173,           0.0088311,            0.020895,            0.003598,            0.003598,            0.003598
                 196,            0.042994,            0.013404,            0.018245,             0.59868,             0.54564,             0.55462,              0.2651,             0.04719,           0.0088354,            0.020906,            0.003565,            0.003565,            0.003565
                 197,            0.042896,            0.013535,            0.018244,             0.59761,             0.54597,             0.55522,             0.26521,            0.047204,           0.0088386,             0.02091,            0.003532,            0.003532,            0.003532
                 198,              0.0427,            0.013456,            0.018251,             0.59762,             0.54741,             0.55543,              0.2649,            0.047222,           0.0088432,            0.020914,            0.003499,            0.003499,            0.003499
                 199,            0.042483,            0.013471,            0.018269,             0.59701,             0.54918,             0.55487,             0.26487,            0.047239,           0.0088469,             0.02092,            0.003466,            0.003466,            0.003466
                 200,            0.042473,            0.013483,            0.018086,             0.59703,             0.55024,             0.55522,             0.26484,            0.047258,           0.0088511,            0.020925,            0.003433,            0.003433,            0.003433
                 201,            0.042568,            0.013489,            0.018164,             0.60048,             0.54821,             0.55504,             0.26465,            0.047279,           0.0088541,            0.020928,              0.0034,              0.0034,              0.0034
                 202,            0.042347,            0.013385,            0.018067,             0.60203,             0.54894,             0.55489,             0.26403,              0.0473,           0.0088578,            0.020938,            0.003367,            0.003367,            0.003367
                 203,            0.042384,            0.013413,            0.018128,             0.60305,             0.54822,              0.5551,             0.26398,            0.047312,           0.0088624,            0.020949,            0.003334,            0.003334,            0.003334
                 204,            0.042213,            0.013429,            0.018088,             0.59931,             0.55148,             0.55488,             0.26373,            0.047326,           0.0088681,             0.02096,            0.003301,            0.003301,            0.003301
                 205,            0.042263,            0.013342,            0.018145,             0.60477,             0.54717,             0.55501,             0.26385,            0.047343,           0.0088728,            0.020962,            0.003268,            0.003268,            0.003268
                 206,            0.042148,            0.013349,            0.018079,             0.59935,             0.55254,             0.55498,             0.26396,            0.047359,           0.0088785,            0.020966,            0.003235,            0.003235,            0.003235
                 207,            0.042244,             0.01352,            0.018049,             0.59732,             0.55385,             0.55516,             0.26365,            0.047377,           0.0088829,            0.020973,            0.003202,            0.003202,            0.003202
                 208,            0.041904,            0.013378,             0.01808,             0.60059,             0.54944,              0.5549,             0.26369,            0.047402,           0.0088887,            0.020979,            0.003169,            0.003169,            0.003169
                 209,            0.041836,            0.013233,            0.017987,              0.5986,              0.5512,             0.55505,             0.26386,            0.047422,           0.0088941,            0.020985,            0.003136,            0.003136,            0.003136
                 210,            0.041888,            0.013283,            0.018038,              0.5966,             0.55212,             0.55489,             0.26343,            0.047438,           0.0088993,            0.020994,            0.003103,            0.003103,            0.003103
                 211,             0.04181,            0.013175,            0.018051,             0.59473,             0.55202,             0.55443,             0.26326,            0.047456,           0.0089029,            0.020998,             0.00307,             0.00307,             0.00307
                 212,            0.041824,            0.013393,            0.017975,             0.59684,             0.54884,             0.55422,             0.26363,            0.047472,           0.0089081,            0.021002,            0.003037,            0.003037,            0.003037
                 213,            0.041904,             0.01335,            0.018029,             0.59744,             0.54919,              0.5539,             0.26326,             0.04749,           0.0089134,            0.021011,            0.003004,            0.003004,            0.003004
                 214,            0.041825,            0.013261,            0.017928,             0.60188,             0.54492,             0.55404,             0.26335,            0.047512,           0.0089187,            0.021017,            0.002971,            0.002971,            0.002971
                 215,            0.041447,            0.013107,            0.017951,             0.59646,             0.54955,              0.5536,             0.26317,            0.047527,           0.0089237,            0.021025,            0.002938,            0.002938,            0.002938
                 216,            0.041229,            0.013187,             0.01777,             0.59504,             0.55041,             0.55298,             0.26285,            0.047543,           0.0089276,            0.021037,            0.002905,            0.002905,            0.002905
                 217,            0.041333,            0.013094,            0.017824,             0.60218,             0.54289,             0.55281,             0.26266,            0.047562,           0.0089315,            0.021053,            0.002872,            0.002872,            0.002872
                 218,            0.041223,            0.013218,            0.017816,             0.60363,             0.54544,             0.55283,             0.26258,            0.047588,           0.0089349,            0.021068,            0.002839,            0.002839,            0.002839
                 219,            0.041089,            0.013229,             0.01788,             0.60521,             0.54497,             0.55303,             0.26263,            0.047606,           0.0089399,            0.021077,            0.002806,            0.002806,            0.002806
                 220,            0.041137,            0.013047,            0.017896,             0.60201,             0.54574,              0.5518,              0.2622,            0.047623,           0.0089455,            0.021084,            0.002773,            0.002773,            0.002773
                 221,            0.041212,            0.013143,            0.017965,             0.59833,             0.54789,             0.55129,             0.26234,             0.04763,           0.0089514,            0.021091,             0.00274,             0.00274,             0.00274
                 222,            0.041154,            0.013133,            0.017809,             0.60223,             0.54533,             0.55162,             0.26227,            0.047644,           0.0089566,            0.021102,            0.002707,            0.002707,            0.002707
                 223,            0.040866,            0.013019,            0.017765,             0.60473,             0.54587,             0.55199,             0.26253,            0.047659,           0.0089627,            0.021115,            0.002674,            0.002674,            0.002674
                 224,            0.040735,             0.01309,            0.017719,             0.60347,             0.54708,             0.55232,             0.26226,            0.047676,           0.0089675,            0.021134,            0.002641,            0.002641,            0.002641
                 225,             0.04056,            0.012917,            0.017774,              0.6053,             0.54364,             0.55156,             0.26239,            0.047693,           0.0089726,            0.021149,            0.002608,            0.002608,            0.002608
                 226,            0.040461,            0.013085,            0.017641,             0.60361,             0.54572,             0.55207,             0.26236,            0.047707,           0.0089785,            0.021155,            0.002575,            0.002575,            0.002575
                 227,            0.040486,            0.013039,            0.017768,             0.60066,              0.5484,             0.55149,             0.26229,            0.047727,           0.0089839,            0.021167,            0.002542,            0.002542,            0.002542
                 228,            0.040643,            0.012882,              0.0177,             0.60096,             0.54716,             0.55118,             0.26208,            0.047751,           0.0089887,            0.021174,            0.002509,            0.002509,            0.002509
                 229,            0.040461,            0.012802,            0.017688,             0.60353,             0.54374,             0.55071,               0.262,            0.047765,           0.0089942,            0.021182,            0.002476,            0.002476,            0.002476
                 230,            0.040268,            0.012877,            0.017689,             0.60164,             0.54516,             0.55049,             0.26176,            0.047776,           0.0089981,            0.021191,            0.002443,            0.002443,            0.002443
                 231,            0.040228,            0.013037,            0.017662,             0.61235,             0.53538,             0.54988,             0.26164,            0.047791,           0.0090034,            0.021207,             0.00241,             0.00241,             0.00241
                 232,            0.040062,            0.012794,            0.017649,             0.61579,             0.53433,             0.55003,             0.26182,            0.047803,           0.0090085,            0.021212,            0.002377,            0.002377,            0.002377
                 233,            0.040144,            0.012758,            0.017691,             0.61569,             0.53319,             0.54877,             0.26168,            0.047824,           0.0090135,            0.021217,            0.002344,            0.002344,            0.002344
                 234,            0.040003,            0.012759,            0.017672,             0.60564,             0.54024,             0.54836,             0.26157,             0.04784,           0.0090203,            0.021225,            0.002311,            0.002311,            0.002311
                 235,            0.039838,            0.012632,            0.017568,             0.60754,              0.5389,             0.54845,             0.26165,            0.047858,           0.0090275,            0.021233,            0.002278,            0.002278,            0.002278
