               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.047715,             0.01473,            0.019774,             0.60137,              0.5278,             0.54507,             0.25269,            0.047281,           0.0088397,            0.020412,            0.004753,            0.004753,            0.004753
                 161,            0.047477,            0.014795,             0.01972,             0.60259,             0.52613,              0.5445,             0.25283,            0.047281,           0.0088374,            0.020419,             0.00472,             0.00472,             0.00472
                 162,            0.047572,            0.014601,            0.019609,             0.60242,              0.5266,             0.54499,             0.25317,            0.047282,           0.0088375,            0.020427,            0.004687,            0.004687,            0.004687
                 163,            0.047609,            0.014805,            0.019589,             0.60316,             0.52742,             0.54496,             0.25299,            0.047285,           0.0088364,            0.020432,            0.004654,            0.004654,            0.004654
                 164,            0.047481,            0.014693,            0.019659,             0.60151,             0.52743,              0.5448,             0.25319,            0.047291,            0.008836,            0.020439,            0.004621,            0.004621,            0.004621
                 165,            0.047217,            0.014646,            0.019482,             0.60139,             0.52672,             0.54488,             0.25338,            0.047294,           0.0088357,            0.020447,            0.004588,            0.004588,            0.004588
                 166,            0.047322,            0.014808,            0.019557,             0.60162,             0.52698,             0.54525,             0.25358,            0.047291,           0.0088359,            0.020449,            0.004555,            0.004555,            0.004555
                 167,            0.047238,            0.014567,            0.019454,             0.60338,             0.52721,             0.54595,             0.25353,            0.047286,           0.0088349,            0.020451,            0.004522,            0.004522,            0.004522
                 168,            0.047216,            0.014709,            0.019443,              0.6047,             0.52508,             0.54526,             0.25359,            0.047286,           0.0088343,            0.020459,            0.004489,            0.004489,            0.004489
                 169,            0.047207,            0.014781,              0.0194,             0.60395,             0.52355,             0.54515,             0.25349,            0.047286,           0.0088312,            0.020465,            0.004456,            0.004456,            0.004456
                 170,            0.046999,            0.014618,            0.019466,             0.60502,             0.52365,             0.54536,             0.25375,            0.047288,           0.0088314,             0.02047,            0.004423,            0.004423,            0.004423
                 171,            0.047196,            0.014697,            0.019393,             0.60404,              0.5246,             0.54543,             0.25384,            0.047288,           0.0088303,            0.020474,             0.00439,             0.00439,             0.00439
                 172,             0.04678,            0.014595,            0.019395,             0.60534,             0.52458,             0.54564,             0.25402,            0.047285,           0.0088306,            0.020478,            0.004357,            0.004357,            0.004357
                 173,            0.046956,            0.014725,            0.019371,             0.60402,             0.52527,             0.54567,             0.25434,            0.047284,           0.0088311,            0.020487,            0.004324,            0.004324,            0.004324
                 174,            0.046927,            0.014575,            0.019347,             0.60319,             0.52381,             0.54557,             0.25452,            0.047288,           0.0088303,            0.020495,            0.004291,            0.004291,            0.004291
                 175,             0.04686,              0.0145,            0.019427,             0.60363,             0.52407,             0.54601,             0.25463,            0.047288,           0.0088307,            0.020502,            0.004258,            0.004258,            0.004258
                 176,            0.046898,            0.014554,             0.01944,             0.60307,             0.52492,             0.54614,             0.25474,            0.047288,           0.0088306,            0.020513,            0.004225,            0.004225,            0.004225
                 177,            0.046698,            0.014651,            0.019294,             0.60462,             0.52473,             0.54657,             0.25502,            0.047295,           0.0088297,             0.02052,            0.004192,            0.004192,            0.004192
                 178,             0.04663,            0.014419,            0.019311,             0.60806,             0.52354,             0.54725,             0.25496,            0.047299,            0.008829,            0.020526,            0.004159,            0.004159,            0.004159
                 179,             0.04659,            0.014604,            0.019277,             0.60517,              0.5257,             0.54738,             0.25506,            0.047304,           0.0088295,            0.020532,            0.004126,            0.004126,            0.004126
                 180,            0.046582,            0.014514,            0.019229,             0.61011,             0.52151,             0.54723,             0.25531,            0.047302,           0.0088298,            0.020535,            0.004093,            0.004093,            0.004093
                 181,            0.046415,            0.014428,            0.019359,             0.61059,             0.52216,              0.5474,             0.25524,            0.047306,           0.0088297,            0.020537,             0.00406,             0.00406,             0.00406
                 182,            0.046419,            0.014454,            0.019268,             0.60936,             0.52387,             0.54756,             0.25531,            0.047312,           0.0088306,            0.020535,            0.004027,            0.004027,            0.004027
                 183,            0.046202,            0.014544,            0.019193,             0.61195,             0.52594,               0.548,             0.25532,            0.047318,           0.0088314,            0.020535,            0.003994,            0.003994,            0.003994
                 184,            0.046478,             0.01445,            0.019199,             0.61277,             0.52451,             0.54751,             0.25517,            0.047327,           0.0088328,            0.020538,            0.003961,            0.003961,            0.003961
                 185,             0.04635,            0.014422,            0.019189,             0.61485,             0.52264,             0.54768,             0.25559,            0.047331,           0.0088335,            0.020542,            0.003928,            0.003928,            0.003928
                 186,             0.04633,            0.014618,            0.019254,             0.61288,             0.52594,             0.54865,             0.25571,            0.047335,           0.0088334,             0.02055,            0.003895,            0.003895,            0.003895
                 187,            0.046215,            0.014627,            0.019147,             0.61401,              0.5251,             0.54856,             0.25593,            0.047339,           0.0088322,             0.02055,            0.003862,            0.003862,            0.003862
                 188,             0.04603,             0.01431,            0.019238,             0.60816,             0.52825,             0.54794,             0.25597,            0.047342,           0.0088315,            0.020554,            0.003829,            0.003829,            0.003829
                 189,            0.046044,            0.014397,            0.018919,             0.60474,             0.52972,             0.54822,             0.25615,            0.047348,           0.0088322,            0.020561,            0.003796,            0.003796,            0.003796
                 190,            0.045965,            0.014342,            0.019179,             0.60556,             0.52898,             0.54826,              0.2562,            0.047351,           0.0088321,            0.020567,            0.003763,            0.003763,            0.003763
                 191,            0.046069,            0.014547,            0.019089,             0.60603,             0.52957,             0.54764,             0.25616,            0.047357,           0.0088319,            0.020571,             0.00373,             0.00373,             0.00373
                 192,             0.04587,            0.014477,               0.019,             0.60695,             0.52919,             0.54833,             0.25614,             0.04736,           0.0088322,            0.020574,            0.003697,            0.003697,            0.003697
                 193,            0.045668,             0.01421,            0.019014,             0.60509,             0.52971,              0.5479,             0.25607,            0.047366,           0.0088314,             0.02058,            0.003664,            0.003664,            0.003664
                 194,            0.045918,            0.014387,            0.019098,             0.61083,             0.52544,             0.54763,              0.2561,             0.04737,           0.0088315,            0.020584,            0.003631,            0.003631,            0.003631
                 195,            0.045422,            0.014277,            0.019066,             0.60871,             0.52924,             0.54776,             0.25604,            0.047377,           0.0088315,            0.020588,            0.003598,            0.003598,            0.003598
                 196,            0.045554,            0.014126,            0.018865,             0.61043,             0.52883,             0.54792,             0.25646,             0.04738,            0.008832,            0.020592,            0.003565,            0.003565,            0.003565
                 197,            0.045512,            0.014317,            0.018935,              0.6088,             0.52934,             0.54755,             0.25612,            0.047381,           0.0088343,            0.020598,            0.003532,            0.003532,            0.003532
                 198,            0.045425,            0.014255,            0.019005,             0.60907,             0.52933,             0.54733,             0.25574,            0.047387,           0.0088353,            0.020603,            0.003499,            0.003499,            0.003499
                 199,            0.045233,            0.014257,            0.018984,             0.60988,             0.52982,             0.54679,             0.25589,             0.04739,           0.0088358,            0.020604,            0.003466,            0.003466,            0.003466
                 200,            0.045163,            0.014275,             0.01879,             0.60812,             0.53036,             0.54684,             0.25575,            0.047397,           0.0088369,            0.020611,            0.003433,            0.003433,            0.003433
                 201,            0.045271,            0.014278,            0.018919,             0.60961,             0.53042,             0.54696,             0.25601,            0.047406,           0.0088375,             0.02062,              0.0034,              0.0034,              0.0034
                 202,            0.045026,            0.014186,            0.018696,             0.60899,             0.53098,             0.54668,              0.2559,            0.047419,           0.0088381,            0.020627,            0.003367,            0.003367,            0.003367
                 203,            0.045104,            0.014231,            0.018772,             0.60805,             0.53123,             0.54682,             0.25594,            0.047437,           0.0088392,            0.020634,            0.003334,            0.003334,            0.003334
                 204,            0.044908,            0.014235,            0.018747,             0.60955,             0.53005,             0.54648,             0.25587,            0.047454,             0.00884,            0.020644,            0.003301,            0.003301,            0.003301
                 205,            0.044925,            0.014138,            0.018755,             0.61194,             0.52919,              0.5466,             0.25571,            0.047472,            0.008841,            0.020647,            0.003268,            0.003268,            0.003268
                 206,             0.04485,             0.01414,            0.018746,             0.61265,             0.52908,             0.54669,             0.25577,            0.047485,           0.0088429,            0.020658,            0.003235,            0.003235,            0.003235
                 207,            0.045085,            0.014346,            0.018755,             0.61218,              0.5301,             0.54679,             0.25576,            0.047494,           0.0088445,            0.020671,            0.003202,            0.003202,            0.003202
                 208,            0.044747,            0.014174,             0.01868,             0.61326,             0.52951,             0.54702,             0.25595,            0.047503,           0.0088469,            0.020676,            0.003169,            0.003169,            0.003169
                 209,             0.04457,            0.014023,            0.018635,             0.61365,              0.5293,             0.54733,             0.25594,            0.047507,           0.0088481,            0.020684,            0.003136,            0.003136,            0.003136
                 210,            0.044722,            0.014105,            0.018713,             0.61253,             0.52911,             0.54661,             0.25584,            0.047512,           0.0088501,            0.020693,            0.003103,            0.003103,            0.003103
                 211,            0.044562,            0.014025,            0.018716,             0.61025,             0.53186,             0.54709,             0.25613,            0.047526,           0.0088536,            0.020701,             0.00307,             0.00307,             0.00307
                 212,            0.044639,            0.014228,            0.018678,             0.61173,             0.52975,             0.54707,             0.25636,            0.047527,           0.0088551,            0.020704,            0.003037,            0.003037,            0.003037
                 213,             0.04473,            0.014186,             0.01865,             0.61268,              0.5291,             0.54746,             0.25619,            0.047536,            0.008857,            0.020709,            0.003004,            0.003004,            0.003004
                 214,            0.044541,            0.014102,            0.018612,             0.61324,             0.52927,              0.5478,             0.25631,            0.047545,            0.008859,            0.020712,            0.002971,            0.002971,            0.002971
                 215,            0.044185,            0.013965,            0.018622,             0.61169,             0.53251,             0.54808,             0.25633,            0.047558,           0.0088602,            0.020718,            0.002938,            0.002938,            0.002938
                 216,            0.044104,            0.014036,            0.018445,             0.61169,             0.53293,             0.54837,             0.25624,            0.047565,           0.0088599,            0.020724,            0.002905,            0.002905,            0.002905
                 217,            0.044127,            0.013971,            0.018522,             0.60881,             0.53725,             0.54877,             0.25631,            0.047573,           0.0088617,            0.020732,            0.002872,            0.002872,            0.002872
                 218,            0.044145,            0.014083,            0.018518,             0.60912,             0.53791,             0.54895,              0.2563,            0.047583,           0.0088628,            0.020738,            0.002839,            0.002839,            0.002839
                 219,            0.043921,            0.014083,            0.018529,             0.61335,             0.53547,             0.54852,             0.25611,            0.047597,           0.0088654,            0.020748,            0.002806,            0.002806,            0.002806
                 220,            0.043988,              0.0139,            0.018524,             0.60987,             0.53534,             0.54731,             0.25607,            0.047604,           0.0088678,            0.020757,            0.002773,            0.002773,            0.002773
                 221,            0.043913,            0.013964,            0.018524,             0.60888,             0.53651,             0.54792,             0.25585,            0.047609,           0.0088704,            0.020767,             0.00274,             0.00274,             0.00274
                 222,            0.043976,            0.013984,            0.018438,             0.60991,             0.53277,             0.54743,             0.25596,            0.047617,           0.0088733,            0.020773,            0.002707,            0.002707,            0.002707
                 223,            0.043584,            0.013862,            0.018401,             0.60939,             0.53285,              0.5475,             0.25601,            0.047637,           0.0088757,            0.020782,            0.002674,            0.002674,            0.002674
                 224,            0.043661,            0.013977,             0.01836,             0.61003,             0.53347,             0.54758,             0.25609,            0.047651,           0.0088775,            0.020793,            0.002641,            0.002641,            0.002641
                 225,            0.043417,            0.013736,            0.018355,             0.60973,             0.53582,             0.54746,             0.25623,            0.047666,           0.0088792,              0.0208,            0.002608,            0.002608,            0.002608
                 226,            0.043277,            0.013924,            0.018264,             0.61058,             0.53255,              0.5477,             0.25644,             0.04768,           0.0088804,            0.020806,            0.002575,            0.002575,            0.002575
                 227,              0.0433,            0.013884,             0.01838,             0.61125,             0.53257,             0.54842,              0.2566,            0.047694,           0.0088827,            0.020814,            0.002542,            0.002542,            0.002542
                 228,            0.043362,            0.013728,            0.018278,             0.61211,             0.53273,             0.54829,             0.25659,            0.047709,           0.0088858,            0.020823,            0.002509,            0.002509,            0.002509
                 229,            0.043266,            0.013642,            0.018322,             0.60866,               0.534,             0.54789,             0.25632,            0.047724,            0.008888,            0.020831,            0.002476,            0.002476,            0.002476
                 230,             0.04301,            0.013738,            0.018289,             0.60795,             0.53331,             0.54764,              0.2562,            0.047741,           0.0088896,            0.020845,            0.002443,            0.002443,            0.002443
                 231,             0.04304,            0.013873,            0.018258,             0.60616,             0.53446,             0.54713,             0.25638,            0.047759,           0.0088923,            0.020857,             0.00241,             0.00241,             0.00241
                 232,            0.042823,            0.013673,            0.018186,             0.60584,             0.53603,             0.54733,             0.25623,            0.047775,           0.0088939,            0.020864,            0.002377,            0.002377,            0.002377
                 233,            0.043027,            0.013622,            0.018346,             0.60648,             0.53569,             0.54734,             0.25605,            0.047789,           0.0088962,             0.02087,            0.002344,            0.002344,            0.002344
                 234,             0.04286,            0.013621,             0.01822,             0.60628,             0.53723,              0.5476,             0.25617,            0.047805,           0.0088989,            0.020879,            0.002311,            0.002311,            0.002311
                 235,            0.042739,             0.01355,            0.018167,             0.60713,               0.536,             0.54798,             0.25586,            0.047827,           0.0089019,            0.020893,            0.002278,            0.002278,            0.002278
                 236,            0.042878,            0.013546,            0.018311,             0.60587,              0.5369,             0.54774,             0.25597,            0.047841,           0.0089055,            0.020901,            0.002245,            0.002245,            0.002245
                 237,            0.042494,            0.013647,            0.018193,             0.60384,              0.5372,             0.54729,             0.25599,            0.047858,           0.0089088,            0.020911,            0.002212,            0.002212,            0.002212
                 238,            0.042328,            0.013529,            0.018172,             0.60232,             0.53679,             0.54673,             0.25548,            0.047877,            0.008911,            0.020922,            0.002179,            0.002179,            0.002179
                 239,            0.042449,            0.013562,            0.018177,             0.60357,             0.53651,             0.54642,              0.2553,            0.047894,           0.0089134,            0.020931,            0.002146,            0.002146,            0.002146
                 240,            0.042381,            0.013567,            0.017986,             0.59873,             0.53876,             0.54646,             0.25528,            0.047914,           0.0089165,            0.020944,            0.002113,            0.002113,            0.002113
                 241,            0.042258,            0.013537,            0.018049,             0.59945,             0.53875,             0.54597,             0.25518,            0.047932,           0.0089189,            0.020953,             0.00208,             0.00208,             0.00208
                 242,            0.042025,            0.013479,            0.018126,             0.59928,             0.53889,             0.54612,             0.25494,             0.04795,           0.0089223,            0.020957,            0.002047,            0.002047,            0.002047
                 243,             0.04239,            0.013493,            0.018104,             0.59784,             0.53929,             0.54482,             0.25481,            0.047969,           0.0089242,            0.020963,            0.002014,            0.002014,            0.002014
                 244,            0.042009,            0.013347,            0.018013,             0.59262,             0.54148,             0.54455,             0.25455,            0.047989,           0.0089269,            0.020973,            0.001981,            0.001981,            0.001981
                 245,            0.041782,            0.013443,             0.01798,             0.59506,             0.53982,             0.54423,             0.25432,            0.048015,           0.0089302,            0.020986,            0.001948,            0.001948,            0.001948
                 246,            0.041844,             0.01328,             0.01801,             0.59429,             0.54054,             0.54439,             0.25419,            0.048037,           0.0089341,            0.020995,            0.001915,            0.001915,            0.001915
                 247,            0.041805,            0.013348,             0.01802,             0.59503,             0.54151,             0.54376,             0.25401,            0.048057,           0.0089381,            0.021003,            0.001882,            0.001882,            0.001882
                 248,            0.041645,            0.013413,            0.017908,             0.59595,             0.54038,              0.5439,             0.25416,             0.04808,            0.008941,            0.021012,            0.001849,            0.001849,            0.001849
                 249,            0.041554,            0.013354,            0.017961,             0.59377,             0.54172,             0.54357,             0.25391,            0.048102,           0.0089436,            0.021023,            0.001816,            0.001816,            0.001816
                 250,            0.041328,            0.013221,            0.017884,             0.59509,             0.54077,             0.54337,             0.25429,            0.048121,           0.0089474,            0.021035,            0.001783,            0.001783,            0.001783
                 251,            0.041393,            0.013332,            0.017936,             0.59398,             0.54204,             0.54352,             0.25403,            0.048142,           0.0089501,            0.021045,             0.00175,             0.00175,             0.00175
                 252,            0.041265,            0.013353,            0.017937,             0.59342,             0.54051,             0.54263,             0.25396,            0.048162,           0.0089543,            0.021054,            0.001717,            0.001717,            0.001717
                 253,            0.041067,            0.013297,            0.017865,             0.59587,             0.54038,             0.54236,             0.25361,             0.04818,           0.0089578,            0.021064,            0.001684,            0.001684,            0.001684
                 254,            0.041018,            0.013076,             0.01792,             0.59384,             0.54113,             0.54242,             0.25333,            0.048197,           0.0089625,            0.021075,            0.001651,            0.001651,            0.001651
                 255,            0.041061,            0.013148,            0.017836,             0.59538,             0.54131,             0.54256,             0.25316,            0.048221,           0.0089671,            0.021087,            0.001618,            0.001618,            0.001618
                 256,            0.040729,            0.013148,            0.017795,              0.5943,                0.54,             0.54243,             0.25314,            0.048248,           0.0089704,            0.021097,            0.001585,            0.001585,            0.001585
                 257,            0.040703,             0.01319,            0.017718,             0.59437,             0.54042,             0.54245,             0.25324,            0.048274,           0.0089751,            0.021107,            0.001552,            0.001552,            0.001552
                 258,             0.04059,            0.013002,            0.017771,             0.59141,             0.54078,             0.54196,             0.25309,            0.048301,           0.0089795,            0.021118,            0.001519,            0.001519,            0.001519
                 259,            0.040487,            0.013117,            0.017744,             0.59484,             0.53912,             0.54196,             0.25315,            0.048327,           0.0089841,            0.021128,            0.001486,            0.001486,            0.001486
                 260,            0.040405,            0.013149,             0.01771,             0.59372,                0.54,             0.54133,             0.25279,            0.048351,           0.0089888,            0.021139,            0.001453,            0.001453,            0.001453
                 261,            0.040092,            0.012923,            0.017656,             0.59954,             0.53719,             0.54147,             0.25277,            0.048374,           0.0089949,            0.021148,             0.00142,             0.00142,             0.00142
                 262,            0.040152,            0.012982,            0.017579,             0.59782,             0.53813,             0.54091,             0.25253,            0.048394,           0.0090011,            0.021159,            0.001387,            0.001387,            0.001387
                 263,            0.039936,            0.012945,            0.017634,             0.60005,             0.53623,              0.5402,             0.25243,            0.048414,            0.009008,            0.021166,            0.001354,            0.001354,            0.001354
                 264,            0.039783,            0.012798,            0.017611,              0.5996,             0.53536,             0.53927,             0.25196,            0.048435,           0.0090142,            0.021174,            0.001321,            0.001321,            0.001321
                 265,            0.039803,            0.012868,            0.017628,             0.60006,             0.53491,             0.53888,             0.25171,             0.04846,           0.0090213,             0.02118,            0.001288,            0.001288,            0.001288
                 266,            0.039623,            0.012668,            0.017587,             0.60198,             0.53269,             0.53832,             0.25156,            0.048485,           0.0090284,            0.021183,            0.001255,            0.001255,            0.001255
                 267,            0.039599,            0.012764,             0.01758,              0.6018,             0.53399,             0.53899,             0.25133,            0.048513,           0.0090359,            0.021191,            0.001222,            0.001222,            0.001222
                 268,            0.039334,            0.012711,            0.017474,             0.60323,             0.53272,              0.5382,             0.25098,            0.048542,           0.0090427,            0.021201,            0.001189,            0.001189,            0.001189
                 269,            0.039731,            0.012763,            0.017503,             0.60183,              0.5336,             0.53809,             0.25112,            0.048571,           0.0090498,            0.021214,            0.001156,            0.001156,            0.001156
                 270,            0.039268,            0.012818,            0.017458,             0.60562,             0.52925,             0.53775,             0.25067,              0.0486,           0.0090566,            0.021222,            0.001123,            0.001123,            0.001123
                 271,            0.038865,             0.01256,            0.017359,             0.60669,             0.52653,             0.53785,             0.25068,            0.048631,           0.0090636,            0.021233,             0.00109,             0.00109,             0.00109
                 272,              0.0389,            0.012643,            0.017476,             0.60675,             0.52589,             0.53749,             0.25064,            0.048659,           0.0090705,            0.021241,            0.001057,            0.001057,            0.001057
                 273,            0.038688,            0.012544,            0.017505,             0.60946,             0.52405,             0.53718,             0.25052,            0.048686,           0.0090777,            0.021246,            0.001024,            0.001024,            0.001024
                 274,            0.038608,            0.012484,            0.017436,             0.60824,              0.5248,              0.5368,             0.25047,            0.048715,           0.0090859,            0.021254,            0.000991,            0.000991,            0.000991
                 275,            0.038706,             0.01256,            0.017422,             0.61392,              0.5208,             0.53738,             0.25059,             0.04874,           0.0090945,            0.021262,            0.000958,            0.000958,            0.000958
                 276,             0.03867,            0.012499,             0.01734,             0.61481,             0.51938,             0.53683,             0.25048,            0.048767,           0.0091028,            0.021268,            0.000925,            0.000925,            0.000925
                 277,            0.038598,            0.012455,            0.017335,             0.61248,             0.52079,             0.53613,             0.25033,            0.048797,           0.0091113,            0.021278,            0.000892,            0.000892,            0.000892
                 278,            0.038199,             0.01247,            0.017302,              0.6165,             0.51949,             0.53593,             0.24998,             0.04883,           0.0091204,            0.021291,            0.000859,            0.000859,            0.000859
                 279,            0.038041,            0.012396,            0.017269,             0.61326,             0.52165,             0.53568,              0.2498,            0.048862,           0.0091287,            0.021303,            0.000826,            0.000826,            0.000826
                 280,            0.037912,            0.012251,            0.017344,             0.61065,              0.5228,             0.53527,             0.24953,            0.048894,           0.0091383,            0.021314,            0.000793,            0.000793,            0.000793
                 281,             0.03802,            0.012322,            0.017293,             0.60357,             0.52856,             0.53428,             0.24918,            0.048929,            0.009148,            0.021326,             0.00076,             0.00076,             0.00076
                 282,              0.0378,            0.012432,            0.017272,             0.60384,             0.52924,             0.53394,             0.24913,            0.048962,           0.0091578,            0.021341,            0.000727,            0.000727,            0.000727
                 283,            0.037521,            0.012299,            0.017261,             0.59717,             0.53366,             0.53351,             0.24882,            0.048998,            0.009168,            0.021356,            0.000694,            0.000694,            0.000694
                 284,            0.037605,            0.012246,            0.017244,             0.59919,             0.53206,             0.53342,              0.2488,            0.049033,           0.0091787,            0.021374,            0.000661,            0.000661,            0.000661
                 285,            0.037484,            0.012242,            0.017205,             0.60004,             0.53167,              0.5334,             0.24848,            0.049071,           0.0091896,            0.021388,            0.000628,            0.000628,            0.000628
                 286,            0.037227,            0.012237,             0.01717,             0.60431,             0.52774,             0.53268,             0.24807,            0.049106,           0.0092012,            0.021403,            0.000595,            0.000595,            0.000595
                 287,            0.037102,            0.012101,            0.017151,             0.60577,             0.52795,             0.53207,             0.24796,            0.049143,            0.009212,            0.021422,            0.000562,            0.000562,            0.000562
                 288,            0.036798,            0.011999,            0.017117,             0.60473,             0.52872,             0.53222,             0.24784,            0.049184,           0.0092232,             0.02144,            0.000529,            0.000529,            0.000529
                 289,            0.036844,            0.012163,            0.017072,             0.60518,             0.53026,             0.53307,             0.24772,            0.049225,           0.0092355,             0.02146,            0.000496,            0.000496,            0.000496
                 290,              0.0369,            0.011961,            0.017091,             0.60668,             0.52715,             0.53196,             0.24716,            0.049265,           0.0092475,            0.021476,            0.000463,            0.000463,            0.000463
                 291,            0.036513,             0.01189,            0.016993,             0.60662,             0.52746,             0.53216,             0.24668,            0.049305,           0.0092601,            0.021493,             0.00043,             0.00043,             0.00043
                 292,            0.036423,            0.011964,            0.017019,             0.60949,             0.52698,             0.53228,             0.24648,            0.049343,           0.0092725,            0.021508,            0.000397,            0.000397,            0.000397
                 293,            0.036552,            0.011957,            0.017081,             0.60734,              0.5258,             0.53114,              0.2462,            0.049384,           0.0092858,            0.021526,            0.000364,            0.000364,            0.000364
                 294,            0.036121,            0.011802,            0.017101,             0.60675,             0.52502,             0.53012,             0.24568,            0.049424,           0.0092992,            0.021542,            0.000331,            0.000331,            0.000331
                 295,            0.036125,            0.011828,            0.017089,             0.60693,             0.52464,             0.52955,             0.24539,            0.049465,           0.0093125,            0.021556,            0.000298,            0.000298,            0.000298
                 296,            0.035963,            0.011795,            0.017063,             0.60558,             0.52534,             0.52947,             0.24507,            0.049508,           0.0093259,            0.021572,            0.000265,            0.000265,            0.000265
                 297,              0.0359,             0.01171,            0.016992,             0.60673,             0.52402,             0.52958,             0.24471,             0.04955,           0.0093387,            0.021585,            0.000232,            0.000232,            0.000232
                 298,            0.035669,            0.011709,            0.017002,             0.60662,             0.52287,             0.52897,             0.24437,            0.049595,           0.0093524,            0.021597,            0.000199,            0.000199,            0.000199
                 299,            0.035743,            0.011669,            0.017053,             0.60661,             0.52156,             0.52794,             0.24381,            0.049639,           0.0093664,             0.02161,            0.000166,            0.000166,            0.000166
